Date,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2024-02-26,18130.0,11446.0,408.0,20579.0,5812.0,68.0
2024-02-27,19318.0,12323.0,377.0,22592.0,6007.0,126.0
2024-02-28,19621.0,12291.0,432.0,22583.0,6050.0,90.0
2024-02-29,19155.0,12292.0,353.0,22322.0,5779.0,108.0
2024-03-01,18752.0,11660.0,309.0,21585.0,5476.0,99.0
2024-03-02,4603.0,7170.0,0.0,10062.0,0.0,15.0
2024-03-03,2954.0,5261.0,0.0,7208.0,0.0,23.0
2024-03-04,18405.0,11455.0,393.0,20885.0,5932.0,88.0
2024-03-05,17619.0,12503.0,403.0,22310.0,2266.0,90.0
2024-03-06,19295.0,12777.0,414.0,22585.0,6145.0,103.0
2024-03-07,19316.0,12226.0,351.0,22311.0,5990.0,110.0
2024-03-08,17752.0,11944.0,318.0,21830.0,5580.0,92.0
2024-03-09,4486.0,6634.0,0.0,9896.0,0.0,21.0
2024-03-10,3088.0,5647.0,0.0,7775.0,0.0,18.0
2024-03-11,1836.0,4736.0,0.0,5122.0,0.0,11.0
2024-03-12,19088.0,12106.0,398.0,22339.0,6038.0,101.0
2024-03-13,19027.0,12400.0,389.0,22245.0,6246.0,86.0
2024-03-14,19016.0,12133.0,373.0,22077.0,6188.0,122.0
2024-03-15,18107.0,12032.0,298.0,20985.0,5945.0,124.0
2024-03-16,4702.0,7521.0,0.0,10690.0,1.0,21.0
2024-03-17,2856.0,4739.0,0.0,6702.0,0.0,17.0
2024-03-18,18155.0,11450.0,392.0,20665.0,5971.0,123.0
2024-03-19,19306.0,12747.0,423.0,22837.0,6025.0,82.0
2024-03-20,18958.0,12303.0,411.0,21981.0,5823.0,88.0
2024-03-21,18838.0,12491.0,334.0,21939.0,5524.0,111.0
2024-03-22,17757.0,12168.0,258.0,20614.0,5237.0,65.0
2024-03-23,4405.0,6986.0,0.0,9018.0,0.0,29.0
2024-03-24,2919.0,4989.0,0.0,7052.0,0.0,20.0
2024-03-25,17817.0,11318.0,364.0,20230.0,5814.0,86.0
2024-03-26,18587.0,12238.0,426.0,21575.0,5442.0,96.0
2024-03-27,18173.0,12156.0,393.0,20914.0,5656.0,80.0
2024-03-28,17732.0,12303.0,285.0,19920.0,5404.0,68.0
2024-03-29,1682.0,4101.0,0.0,4065.0,0.0,10.0
2024-03-30,3889.0,6348.0,0.0,8231.0,0.0,20.0
2024-03-31,2282.0,4375.0,0.0,5925.0,0.0,6.0
2024-04-01,2631.0,4139.0,0.0,6241.0,0.0,23.0
2024-04-02,16801.0,10330.0,410.0,19969.0,5478.0,142.0
2024-04-03,17476.0,11100.0,396.0,20651.0,5604.0,89.0
2024-04-04,17209.0,10776.0,347.0,20138.0,5537.0,78.0
2024-04-05,15674.0,9502.0,289.0,17610.0,5192.0,95.0
2024-04-06,3894.0,5093.0,0.0,6917.0,0.0,18.0
2024-04-07,2814.0,5058.0,0.0,6904.0,0.0,26.0
2024-04-08,17352.0,10585.0,382.0,19422.0,5555.0,90.0
2024-04-09,16863.0,10584.0,423.0,19544.0,5557.0,85.0
2024-04-10,17754.0,11095.0,413.0,19694.0,5391.0,88.0
2024-04-11,17427.0,10766.0,339.0,20120.0,5269.0,81.0
2024-04-12,16685.0,10875.0,266.0,19046.0,4712.0,84.0
2024-04-13,4855.0,6268.0,0.0,8404.0,0.0,22.0
2024-04-14,2704.0,4861.0,0.0,6791.0,0.0,19.0
2024-04-15,12891.0,10139.0,366.0,17634.0,0.0,65.0
2024-04-16,13976.0,11549.0,391.0,19837.0,0.0,82.0
2024-04-17,13922.0,11068.0,406.0,19070.0,0.0,80.0
2024-04-18,13905.0,10973.0,361.0,19198.0,0.0,77.0
2024-04-19,12975.0,10718.0,298.0,17709.0,0.0,83.0
2024-04-20,5039.0,6200.0,0.0,8743.0,0.0,26.0
2024-04-21,2710.0,4752.0,0.0,6433.0,0.0,22.0
2024-04-22,12918.0,10197.0,389.0,17538.0,0.0,63.0
2024-04-23,13638.0,10823.0,362.0,19086.0,0.0,80.0
2024-04-24,13733.0,10679.0,359.0,18766.0,0.0,73.0
2024-04-25,2425.0,4726.0,0.0,6122.0,0.0,19.0
2024-04-26,11988.0,9336.0,193.0,15869.0,0.0,78.0
2024-04-27,4922.0,6073.0,0.0,8213.0,0.0,24.0
2024-04-28,2772.0,4672.0,0.0,7003.0,0.0,28.0
2024-04-29,13634.0,10232.0,371.0,18038.0,1112.0,52.0
2024-04-30,18231.0,11851.0,383.0,21160.0,5821.0,94.0
2024-05-01,18637.0,12002.0,411.0,21233.0,5781.0,123.0
2024-05-02,18416.0,11639.0,347.0,21093.0,5737.0,71.0
2024-05-03,17605.0,11511.0,271.0,19880.0,5560.0,61.0
2024-05-04,4856.0,6139.0,0.0,8444.0,0.0,22.0
2024-05-05,2565.0,4262.0,0.0,6097.0,0.0,17.0
2024-05-06,17101.0,10793.0,357.0,19639.0,5710.0,68.0
2024-05-07,18103.0,11758.0,382.0,20829.0,5540.0,85.0
2024-05-08,18132.0,11744.0,369.0,20586.0,5456.0,101.0
2024-05-09,18054.0,11401.0,358.0,20069.0,5530.0,108.0
2024-05-10,17339.0,10895.0,281.0,19114.0,5080.0,75.0
2024-05-11,4207.0,5358.0,0.0,7194.0,0.0,16.0
2024-05-12,2494.0,4437.0,0.0,6251.0,0.0,14.0
2024-05-13,17108.0,11047.0,349.0,19420.0,5442.0,61.0
2024-05-14,18033.0,11508.0,363.0,20873.0,5229.0,72.0
2024-05-15,17920.0,11871.0,388.0,20313.0,5164.0,62.0
2024-05-16,17970.0,11262.0,312.0,20001.0,5113.0,92.0
2024-05-17,17286.0,11158.0,271.0,19497.0,4885.0,65.0
2024-05-18,4792.0,6039.0,0.0,8107.0,0.0,15.0
2024-05-19,2739.0,4731.0,0.0,6496.0,0.0,23.0
2024-05-20,17048.0,10892.0,350.0,18756.0,5162.0,66.0
2024-05-21,17404.0,11659.0,397.0,19945.0,5219.0,99.0
2024-05-22,17471.0,11645.0,373.0,19880.0,4901.0,96.0
2024-05-23,17414.0,11086.0,318.0,19881.0,4917.0,71.0
2024-05-24,16631.0,10638.0,252.0,18396.0,4345.0,63.0
2024-05-25,4666.0,6110.0,0.0,8155.0,0.0,17.0
2024-05-26,2791.0,4820.0,0.0,6383.0,0.0,23.0
2024-05-27,2790.0,4347.0,0.0,6192.0,0.0,13.0
2024-05-28,17388.0,10862.0,405.0,19336.0,5180.0,76.0
2024-05-29,17508.0,10878.0,389.0,19124.0,5264.0,66.0
2024-05-30,17375.0,10726.0,337.0,19327.0,5100.0,75.0
2024-05-31,14447.0,9308.0,232.0,16335.0,4022.0,63.0
2024-06-01,4766.0,5885.0,0.0,7828.0,0.0,23.0
2024-06-02,2748.0,4495.0,0.0,6210.0,0.0,31.0
2024-06-03,15979.0,9854.0,335.0,17356.0,5093.0,67.0
2024-06-04,17080.0,10948.0,342.0,19202.0,5177.0,70.0
2024-06-05,16822.0,10454.0,367.0,18771.0,5006.0,75.0
2024-06-06,16242.0,9950.0,305.0,18375.0,4846.0,83.0
2024-06-07,15710.0,9714.0,230.0,17105.0,4727.0,69.0
2024-06-08,4825.0,6848.0,0.0,8536.0,0.0,19.0
2024-06-09,2785.0,4826.0,0.0,6671.0,0.0,18.0
2024-06-10,2506.0,4139.0,0.0,6115.0,0.0,15.0
2024-06-11,16261.0,10347.0,340.0,18625.0,5118.0,91.0
2024-06-12,17166.0,10623.0,364.0,19041.0,5116.0,70.0
2024-06-13,16966.0,10391.0,343.0,18676.0,4888.0,94.0
2024-06-14,16193.0,9984.0,237.0,17784.0,4826.0,57.0
2024-06-15,4493.0,5491.0,0.0,8024.0,0.0,26.0
2024-06-16,2626.0,4124.0,0.0,6481.0,0.0,21.0
2024-06-17,15884.0,9606.0,368.0,17510.0,4938.0,46.0
2024-06-18,16395.0,10312.0,346.0,18537.0,4893.0,71.0
2024-06-19,15962.0,10081.0,361.0,18459.0,4710.0,74.0
2024-06-20,15700.0,9888.0,304.0,17787.0,4481.0,59.0
2024-06-21,14986.0,9623.0,263.0,17075.0,4501.0,77.0
2024-06-22,4768.0,5618.0,0.0,8056.0,1.0,24.0
2024-06-23,2736.0,4271.0,0.0,6258.0,0.0,29.0
2024-06-24,14879.0,9397.0,322.0,17133.0,4438.0,95.0
2024-06-25,15358.0,10217.0,325.0,18228.0,4487.0,54.0
2024-06-26,15703.0,10374.0,319.0,18275.0,4166.0,82.0
2024-06-27,15434.0,9897.0,315.0,18010.0,4044.0,74.0
2024-06-28,14974.0,9894.0,232.0,17648.0,3816.0,65.0
2024-06-29,4592.0,5955.0,0.0,8447.0,0.0,16.0
2024-06-30,2479.0,3985.0,0.0,6334.0,0.0,15.0
2024-07-01,14040.0,9241.0,319.0,16658.0,3016.0,56.0
2024-07-02,14670.0,9940.0,341.0,17921.0,2970.0,50.0
2024-07-03,14579.0,10075.0,341.0,17638.0,2831.0,72.0
2024-07-04,14158.0,9736.0,322.0,17267.0,2795.0,67.0
2024-07-05,13529.0,9363.0,247.0,16422.0,2344.0,81.0
2024-07-06,4594.0,5572.0,0.0,7574.0,0.0,16.0
2024-07-07,2465.0,4161.0,0.0,5987.0,0.0,27.0
2024-07-08,11237.0,8654.0,282.0,15559.0,0.0,52.0
2024-07-09,12138.0,9564.0,308.0,16424.0,0.0,58.0
2024-07-10,12394.0,9952.0,308.0,16751.0,0.0,76.0
2024-07-11,12010.0,9618.0,325.0,16433.0,0.0,79.0
2024-07-12,11361.0,9231.0,220.0,15268.0,0.0,63.0
2024-07-13,4527.0,5881.0,0.0,7983.0,0.0,19.0
2024-07-14,2510.0,4364.0,0.0,6116.0,0.0,34.0
2024-07-15,11369.0,8161.0,275.0,15282.0,0.0,74.0
2024-07-16,11828.0,9388.0,299.0,16126.0,0.0,60.0
2024-07-17,12194.0,9821.0,365.0,16383.0,0.0,73.0
2024-07-18,12322.0,9647.0,291.0,16458.0,0.0,72.0
2024-07-19,11573.0,9340.0,254.0,15526.0,0.0,70.0
2024-07-20,3685.0,4670.0,0.0,6703.0,0.0,14.0
2024-07-21,2811.0,4740.0,0.0,7136.0,0.0,19.0
2024-07-22,12878.0,10073.0,322.0,17691.0,368.0,77.0
2024-07-23,17269.0,11314.0,367.0,20063.0,4988.0,80.0
2024-07-24,17528.0,11488.0,385.0,20156.0,5190.0,79.0
2024-07-25,17242.0,10997.0,312.0,19596.0,5499.0,85.0
2024-07-26,16541.0,10792.0,282.0,19038.0,5135.0,76.0
2024-07-27,4878.0,6506.0,0.0,8932.0,0.0,21.0
2024-07-28,2657.0,4446.0,0.0,6798.0,0.0,20.0
2024-07-29,16772.0,10399.0,313.0,19741.0,5099.0,78.0
2024-07-30,17479.0,11537.0,368.0,21068.0,5059.0,77.0
2024-07-31,17434.0,11498.0,342.0,20937.0,4846.0,77.0
2024-08-01,17225.0,11114.0,333.0,20758.0,5031.0,79.0
2024-08-02,16929.0,10875.0,256.0,19123.0,4654.0,64.0
2024-08-03,4804.0,6173.0,0.0,8623.0,2.0,26.0
2024-08-04,2670.0,4615.0,0.0,6727.0,0.0,13.0
2024-08-05,16357.0,10340.0,357.0,18935.0,4791.0,64.0
2024-08-06,17690.0,11279.0,375.0,21424.0,5094.0,85.0
2024-08-07,17505.0,11695.0,349.0,21288.0,4961.0,76.0
2024-08-08,16928.0,11291.0,304.0,20763.0,5036.0,101.0
2024-08-09,16200.0,10787.0,244.0,18997.0,4777.0,62.0
2024-08-10,4835.0,6329.0,0.0,8639.0,0.0,17.0
2024-08-11,2744.0,4452.0,0.0,6776.0,0.0,14.0
2024-08-12,16707.0,10417.0,342.0,19550.0,5096.0,68.0
2024-08-13,17482.0,11274.0,369.0,21350.0,4838.0,75.0
2024-08-14,17174.0,11025.0,351.0,20487.0,4889.0,51.0
2024-08-15,17446.0,11231.0,321.0,20844.0,4524.0,91.0
2024-08-16,16467.0,10797.0,256.0,19135.0,4678.0,95.0
2024-08-17,4891.0,5814.0,0.0,8241.0,0.0,22.0
2024-08-18,2719.0,4481.0,0.0,6552.0,0.0,13.0
2024-08-19,16804.0,10456.0,312.0,19296.0,4748.0,89.0
2024-08-20,17315.0,11245.0,356.0,20639.0,4842.0,73.0
2024-08-21,17117.0,11370.0,351.0,21000.0,4757.0,102.0
2024-08-22,15692.0,11103.0,315.0,20190.0,1804.0,92.0
2024-08-23,16418.0,10875.0,266.0,19091.0,4616.0,66.0
2024-08-24,4728.0,6362.0,0.0,8397.0,0.0,21.0
2024-08-25,2387.0,4467.0,0.0,6187.0,0.0,23.0
2024-08-26,16344.0,10408.0,323.0,19329.0,4935.0,65.0
2024-08-27,17301.0,11173.0,351.0,20921.0,5004.0,65.0
2024-08-28,16867.0,11452.0,333.0,21017.0,4644.0,106.0
2024-08-29,17267.0,11047.0,306.0,20871.0,4774.0,108.0
2024-08-30,16436.0,10705.0,225.0,19026.0,3925.0,59.0
2024-08-31,4742.0,5775.0,0.0,8586.0,0.0,20.0
2024-09-01,2448.0,4364.0,0.0,6487.0,0.0,29.0
2024-09-02,15543.0,9467.0,337.0,17910.0,4967.0,78.0
2024-09-03,16725.0,10456.0,351.0,19473.0,4826.0,92.0
2024-09-04,16479.0,10552.0,371.0,19335.0,4528.0,74.0
2024-09-05,16619.0,10246.0,267.0,19130.0,4713.0,91.0
2024-09-06,15948.0,10009.0,258.0,18097.0,4621.0,71.0
2024-09-07,4607.0,6317.0,0.0,8659.0,0.0,21.0
2024-09-08,2702.0,4369.0,0.0,6920.0,0.0,33.0
2024-09-09,16056.0,9812.0,344.0,17921.0,4797.0,84.0
2024-09-10,16727.0,10665.0,366.0,19896.0,4629.0,73.0
2024-09-11,16701.0,10626.0,342.0,19293.0,4750.0,131.0
2024-09-12,16107.0,10283.0,365.0,18880.0,4627.0,78.0
2024-09-13,15789.0,10273.0,280.0,18080.0,4378.0,85.0
2024-09-14,4892.0,6279.0,0.0,9158.0,0.0,24.0
2024-09-15,2612.0,4609.0,0.0,7040.0,0.0,25.0
2024-09-16,15520.0,10326.0,317.0,18804.0,4726.0,66.0
2024-09-17,17080.0,11374.0,349.0,20551.0,4878.0,80.0
2024-09-18,16776.0,11300.0,383.0,20242.0,4401.0,72.0
2024-09-19,16129.0,10469.0,288.0,19650.0,4557.0,93.0
2024-09-20,485.0,2537.0,0.0,440.0,37.0,93.0
2024-09-21,28.0,832.0,0.0,64.0,0.0,93.0
2024-09-22,21.0,577.0,0.0,49.0,0.0,93.0
2024-09-23,56.0,1938.0,0.0,67.0,10.0,93.0
2024-09-24,36.0,78.0,0.0,21.0,3.0,93.0
2024-09-25,21.0,78.0,1.0,10.0,8.0,93.0
2024-09-26,9.0,78.0,0.0,11.5,2.0,93.0
2024-09-27,6.0,78.0,0.0,13.0,0.0,93.0
2024-09-28,1.0,78.0,0.0,4.0,0.0,93.0
2024-09-29,1.0,78.0,0.0,3.0,0.0,93.0
